"rep","month","VE_inf","VE_sev"
2,27,0.192027613694656,0.201066174261856
2,28,0.175733122533485,0.184004716608532
2,29,0.160586760786829,0.168145429749775
2,30,0.146542294127754,0.153439903152029
2,31,0.133549487229586,0.139835536958677
2,32,0.121555432902646,0.127276933687996
2,33,0.110505674674598,0.115707073652319
2,34,0.100345143745711,0.105068296014906
2,35,0.0910189307826741,0.0953031069113698
2,36,0.0824729121020256,0.0863548351069788
3,0,0.769224330051455,0.775422586442644
3,1,0.768619274588162,0.774812655562979
3,2,0.764972449035525,0.771136444616633
3,3,0.75660372912331,0.76270029122675
3,4,0.742881332392662,0.7488673221573
3,5,0.723859171028912,0.729691884007258
3,6,0.70001479554153,0.705655375292956
3,7,0.672063178590025,0.677478529781139
3,8,0.640827232554218,0.64599089071563
3,9,0.607150377681339,0.612042674455967
3,10,0.571839933921338,0.576447706175406
3,11,0.535632801665838,0.539948824062105
3,12,0.499176986111234,0.503199254809225
3,13,0.46302413541247,0.466755091642629
3,14,0.427629506264448,0.431075259624963
3,15,0.393356722967413,0.396526313068635
3,16,0.360485421425542,0.363390141128222
3,17,0.329220418441022,0.331873210978897
3,18,0.299701458912931,0.30211639355629
3,19,0.272012900412896,0.274204726168534
3,20,0.246192920598457,0.248176694101126
3,21,0.222241997187903,0.224032778921715
3,22,0.200130527665695,0.20174313958359
3,23,0.179805538080823,0.181254375282197
3,24,0.161196486176576,0.162495375345376
3,25,0.144220200520465,0.145382298161806
3,26,0.128785019543647,0.129822743571984
3,27,0.114794206447063,0.115719195290999
3,28,0.102148720804698,0.102971814844816
3,29,0.0907494276532818,0.091480668460383
3,30,0.0804988215789296,0.0811474650446159
3,31,0.0713023380233424,0.0718768780568465
3,32,0.0630693176226878,0.0635775176181516
3,33,0.0557136824899076,0.0561626122430092
3,34,0.0491543763904854,0.049550452561915
3,35,0.0433156140324322,0.0436646426200964
3,36,0.0381269783766668,0.0384341979720014
4,0,0.769072298970904,0.785767681815952
4,1,0.768491059425318,0.785173824449192
4,2,0.764980552577862,0.781587109869541
4,3,0.756905947618223,0.773337217591266
4,4,0.743634313686694,0.75977747679415
4,5,0.725192861288938,0.7409356886823
4,6,0.702020726373766,0.717260522174047
4,7,0.674791579498098,0.689440272183312
4,8,0.64428945647111,0.658275994737027
4,9,0.611324228672954,0.624595142283814
4,10,0.576676285265536,0.589195045040203
4,11,0.541062465388329,0.552808103626543
4,12,0.50511719976416,0.516082521285902
4,13,0.469384312549674,0.479573927765256
4,14,0.434316087091396,0.443744424790539
4,15,0.400277086147287,0.408966489219366
4,16,0.367550895791657,0.375529863345804
4,17,0.336348478344869,0.343650089159394
4,18,0.306817209393485,0.313477741545179
4,19,0.279049965790533,0.285107713570559
4,20,0.253093847867746,0.258588128043397
4,21,0.228958277536057,0.233928611409897
4,22,0.206622328246749,0.211107782837989
4,23,0.186041223646417,0.190079893948149
4,24,0.167151997499422,0.170780611604106
4,25,0.149878344497474,0.153131974026083
4,26,0.134134714868721,0.137046574287583
4,27,0.119829719016562,0.122431038863699
4,28,0.106868914632103,0.109188875247517
4,29,0.0951570499981597,0.0972227639528171
4,30,0.0845998351545507,0.0864363681286588
4,31,0.0751053084199217,0.0767357297462962
4,32,0.0665848603369168,0.0680303157726365
4,33,0.0589539710511102,0.0602337715565389
4,34,0.0521327108890287,0.0532644322736205
4,35,0.0460460477661986,0.047045637007661
4,36,0.0406239992276941,0.041505884091719
5,0,0.765391657240222,0.783990883557338
5,1,0.76470459133938,0.783287121767452
5,2,0.760592469308338,0.77907507404794
5,3,0.751230369809771,0.769485472974552
5,4,0.73600307077657,0.753888146415916
5,5,0.715066677255003,0.732442992813562
5,6,0.68903732123755,0.705781116335664
5,7,0.65877428666052,0.674782681752878
5,8,0.625232683298829,0.640426008268509
5,9,0.589366809665294,0.603688584109879
5,10,0.552069988100262,0.565485439594192
5,11,0.514140225635664,0.526633973542207
5,12,0.476263788804005,0.487837128950608
5,13,0.439010865642599,0.449678949581743
5,14,0.402839069971336,0.412628169396314
5,15,0.36810173617537,0.377046708901536
5,16,0.335058846761825,0.343200868250464
5,17,0.303889099717246,0.311273687839522
5,18,0.274702112480649,0.281377448841435
5,19,0.247550116281143,0.253565651718442
5,20,0.222438751223729,0.227844073631637
5,21,0.199336753917646,0.204180691481327
5,22,0.178184454867797,0.182514385787383
5,23,0.158901086987795,0.162762426801164
5,24,0.141390960613923,0.144826799573986
5,25,0.125548592745392,0.128599457839332
5,26,0.111262895247582,0.113966613990571
5,27,0.0984205331553737,0.100812178991975
5,28,0.0869085634921795,0.0890204653217799
5,29,0.0766164597254554,0.0784782606225126
5,30,0.0674376189485151,0.0690763715077388
5,31,0.059270439413644,0.0607107272795245
5,32,0.0520190460456965,0.0532831230722125
5,33,0.045593731646168,0.0467016717778734
5,34,0.0399111720465101,0.0408810244279053
5,35,0.0348944647213915,0.0357424097446074
5,36,0.0304730324518796,0.0312135354633508
6,0,0.77029642790205,0.788680683119605
6,1,0.769316604860034,0.787677475162094
6,2,0.763569865735992,0.781793581671371
6,3,0.75078132934837,0.768699828086457
6,4,0.730461584775036,0.747895122974997
6,5,0.703174345753726,0.719956633930737
6,6,0.670042615940405,0.686034166740707
6,7,0.632424694804734,0.647518438685697
6,8,0.591709648855964,0.605831668386659
6,9,0.549195548034264,0.562302906128739
6,10,0.506023944068377,0.518100948448734
6,11,0.46315160376109,0.474205396793928
6,12,0.421346059445443,0.431402101783395
6,13,0.381195598805057,0.390293391450062
6,14,0.343127264440302,0.35131650039295
6,15,0.307428555684267,0.314765789538845
6,16,0.274270036724223,0.280815893839774
6,17,0.243727118042668,0.249544023560118
6,18,0.215800013836111,0.220950398008501
6,19,0.19043137681289,0.194976301215946
6,20,0.167521440688061,0.17151958582864
6,21,0.146940709268928,0.15044766503712
6,22,0.128540355535127,0.131608159845669
6,23,0.112160560959642,0.114837437423476
6,24,0.0976370535335563,0.0999673051689426
6,25,0.0848061061415861,0.0868301283787919
6,26,0.073508244669084,0.075262626854487
6,27,0.0635908941514556,0.0651085842058895
6,28,0.0549101659211526,0.0562206776511396
6,29,0.0473319620520532,0.0484616088202233
6,30,0.040732547344066,0.0417046893908284
6,31,0.0349987147672278,0.0358340104810085
6,32,0.0300276483039045,0.030744302217912
6,33,0.025726567745846,0.026340570057397
6,34,0.0220122232451961,0.0225375772717592
6,35,0.0188102931672225,0.0192592284313325
6,36,0.0160547268470783,0.0164378964751768
7,0,0.76788324087136,0.782916463209798
7,1,0.767253097088497,0.782273982796718
7,2,0.763463471376398,0.778410165745523
7,3,0.754788741048714,0.769565606018262
7,4,0.740600914079686,0.755100017084951
7,5,0.720984238682675,0.735099296527051
7,6,0.696458233028557,0.710093133374439
7,7,0.667782085692346,0.680855579204781
7,8,0.635819631228464,0.648267380280201
7,9,0.601448987547331,0.613223845851007
7,10,0.565504741838787,0.576575902224911
7,11,0.528743519754041,0.539094987880173
7,12,0.491826051111913,0.501454768063479
7,13,0.455310599357069,0.464224435613497
7,14,0.419653965962277,0.427869735026803
7,15,0.385217305438054,0.392758891310787
7,16,0.352274762923961,0.359171416677268
7,17,0.321023530583554,0.327308363816347
7,18,0.291594355219129,0.297303039223833
7,19,0.264061852099465,0.269231518947782
7,20,0.238454215821615,0.243122549564537
7,21,0.214762089003646,0.218966590498164
7,22,0.192946469925132,0.196723876472656
7,23,0.17294562340042,0.17633146368271
7,24,0.1546810147977,0.157709279985973
7,25,0.138062322556722,0.140765235553236
7,26,0.12299160540151,0.125399471664699
7,27,0.109366710917539,0.111507836018513
7,28,0.0970840154349454,0.0989846762540118
7,29,0.086040583586531,0.0877250417884284
7,30,0.0761358312242017,0.0776263792890565
7,31,0.0672727688374331,0.0685898004347211
7,32,0.0593588951199474,0.0605209929762433
7,33,0.0523068025027663,0.0533308381243076
7,34,0.0460345487381637,0.0469357894080931
7,35,0.0404658412557874,0.041258060640625
7,36,0.0355300741868007,0.0362256636677552
8,0,0.763962997144915,0.776850340082888
8,1,0.763579270120795,0.776460139941912
8,2,0.761216155756058,0.774057162042771
8,3,0.7556604176782,0.76840770384738
8,4,0.74632177980734,0.758911531869155
8,5,0.733048612224284,0.745414458333644
8,6,0.715987650556852,0.728065694161795
8,7,0.695478393802821,0.707210465382706
8,8,0.671974669743673,0.683310255429082
8,9,0.645987356216649,0.656884560170599
8,10,0.618043462655681,0.628469279198606
8,11,0.588657760769409,0.598587867940156
8,12,0.558313948270464,0.567732183636974
8,13,0.527452970012161,0.53635060947062
8,14,0.49646663535371,0.504841564258613
8,15,0.465695082578041,0.473550924099345
8,16,0.435426970017922,0.442772216722323
8,17,0.405901535009475,0.412748715174308
8,18,0.37731186881475,0.383676767986773
8,19,0.34980891879447,0.355709868861573
8,20,0.323505856976914,0.328963098933507
8,21,0.298482553764878,0.303517675944546
8,22,0.27478997254066,0.279425422981692
8,23,0.252454359981509,0.256713029479151
8,24,0.231481151715303,0.235386022758771
8,25,0.211858546537243,0.215432402540439
8,26,0.193560727193826,0.196825916057675
8,27,0.176550723661751,0.17952896963738
8,28,0.160782927458586,0.163495185424578
8,29,0.146205274055102,0.148671620610014
8,30,0.132761115896359,0.135000672047349
8,31,0.120390811653801,0.122421692314463
8,32,0.109033058731426,0.110872344697761
8,33,0.0986259962096702,0.100289724741685
8,34,0.0891081046984495,0.0906112752814403
8,35,0.0804189282681112,0.0817755205522514
8,36,0.0724996419485633,0.0737226432616677
9,0,0.750490808307194,0.790642078861611
9,1,0.750067272390698,0.790195883766635
9,2,0.74747268282407,0.787462483615634
9,3,0.741408719496397,0.781074098150467
9,4,0.731277393258914,0.770400745793098
9,5,0.716965296734724,0.755322951870109
9,6,0.698681435341931,0.7360609035929
9,7,0.67683681245303,0.713047593021134
9,8,0.651956363973363,0.686836040139702
9,9,0.624615788439344,0.658032743366156
9,10,0.5953973870009,0.627251156971498
9,11,0.564860285376475,0.59508031990928
9,12,0.533521415926156,0.562064820429331
9,13,0.501844440451272,0.528693126246957
9,14,0.47023443239967,0.495391982246108
9,15,0.439036642760553,0.462525110349574
9,16,0.408538073033738,0.430394866642119
9,17,0.378970892335488,0.399245841291536
9,18,0.350516981044427,0.369269645279685
9,19,0.323313074223506,0.34061032899763
9,20,0.297456125544552,0.313370033140232
9,21,0.27300862559097,0.287614591538132
9,22,0.250003694459467,0.263378896213753
9,23,0.228449833329609,0.240671903159908
9,24,0.208335267766262,0.219481208008992
9,25,0.189631850670642,0.199777157791972
9,26,0.172298517948155,0.181516491484521
9,27,0.156284307450797,0.16464552046288
9,28,0.141530963421762,0.149102872286299
9,29,0.127975155968491,0.134821828911928
9,30,0.115550349149781,0.121732294724617
9,31,0.10418835296282,0.109762431555288
9,32,0.0938205945365091,0.0988399978831117
9,33,0.0843791426985458,0.0888934282169533
9,34,0.0757975181803985,0.0798526866463244
9,35,0.0680113193527306,0.0716499260536625
9,36,0.0609586907631793,0.0642199817188889
10,0,0.769370262132438,0.795749132022288
10,1,0.768699813155264,0.795055695821397
10,2,0.764680687817965,0.79089876949339
10,3,0.755513732828628,0.781417513412821
10,4,0.740576148746334,0.765967774641985
10,5,0.719999636221915,0.744685769361498
10,6,0.694369621703007,0.718176996133623
10,7,0.664514755644646,0.687298516782555
10,8,0.631363138784603,0.65301025319878
10,9,0.595847370662242,0.6162767803217
10,10,0.558844878534804,0.57800560915444
10,11,0.521143350522733,0.539011434739164
10,12,0.483423682500626,0.499998498359783
10,13,0.446254826095382,0.461555258896957
10,14,0.410096430662702,0.42415712538823
10,15,0.375306311731044,0.388174181537388
10,16,0.34215063556222,0.353881719466099
10,17,0.310815349424257,0.321472061888689
10,18,0.281417860794151,0.291066641751701
10,19,0.254018315587617,0.262727667152561
10,20,0.228630076341935,0.23646895878069
10,21,0.205229179774774,0.21226573174115
10,22,0.183762677566346,0.19006322231147
10,23,0.164155848562866,0.169784147424972
10,24,0.146318325556731,0.151335041515655
10,25,0.130149213468208,0.134611550183469
10,26,0.11554129424764,0.11950277926711
10,27,0.102384421712983,0.105894806078021
10,28,0.0905682102330963,0.0936734602687211
10,29,0.0799841171598505,0.0827264776638376
10,30,0.070527012014467,0.0729451232480531
10,31,0.0620963169411534,0.0642253707216953
10,32,0.0545967937616134,0.056468716540444
10,33,0.0479390437163331,0.0495826967909034
10,34,0.0420397770690449,0.0434811660388095
10,35,0.036821901431022,0.0380843886816387
10,36,0.032214470072489,0.0333189854878072
11,0,0.773738998457444,0.809044139341964
11,1,0.772824808258981,0.808088235317759
11,2,0.767438804304244,0.802456471967662
11,3,0.755392025421807,0.789860007433479
11,4,0.736151022558929,0.769741051774906
11,5,0.710176507511728,0.742581338728152
11,6,0.678472137429192,0.709430321579033
11,7,0.642284375464314,0.671591338676588
11,8,0.602909731824175,0.630420059034174
11,9,0.56157726453373,0.58720162168961
11,10,0.519382903877475,0.543081963419468
11,11,0.477258650399535,0.499035611266576
11,12,0.43596451493358,0.455857254799435
11,13,0.396094627745498,0.414168134010577
11,14,0.358091553983568,0.374431007970185
11,15,0.322264751779141,0.336969455156327
11,16,0.288810478141363,0.301988687640994
11,17,0.25783142313428,0.269596081160255
11,18,0.229355038097694,0.239820339638338
11,19,0.203349996642442,0.212628707286006
11,20,0.179740546056407,0.187941974850656
11,21,0.158418714996484,0.165647244336282
11,22,0.139254473066576,0.14560855215554
11,23,0.122104012757924,0.127675528968918
11,24,0.106816361541184,0.111690313481698
11,25,0.0932385441613279,0.0974929502905858
11,26,0.0812195113548781,0.0849254978654101
11,27,0.0706130376125771,0.0738350585345754
11,28,0.0612797716456582,0.064075922512597
11,29,0.0530886018676499,0.0555109956878351
11,30,0.0459174774463586,0.048012658138475
11,31,0.039653804556426,0.0414631784657971
11,32,0.0341945181050026,0.0357547887926404
11,33,0.0294459117920733,0.0307895070695052
11,34,0.0253232940453485,0.0264787773100069
11,35,0.0217505241247734,0.0227429845281759
11,36,0.0186594714147455,0.0195108893585762
12,0,0.777931646040681,0.806576950865356
12,1,0.776873929862197,0.805480287046029
12,2,0.770696178194761,0.799075055778623
12,3,0.757013015144115,0.784888045920168
12,4,0.735376361515018,0.762454678927184
12,5,0.706461575029637,0.732475180809322
12,6,0.671524630548441,0.696251774427007
12,7,0.632050587477011,0.65532420262693
12,8,0.589535301042815,0.61124340160567
12,9,0.54535844319073,0.565439846130715
12,10,0.500717796414547,0.519155423913614
12,11,0.456603524624819,0.473416759069604
12,12,0.413797508164669,0.429034522647106
12,13,0.372887459073585,0.386618067649319
12,14,0.334288862589105,0.346598178474498
12,15,0.298270163398534,0.309253184585732
12,16,0.26497828614074,0.274735420738687
12,17,0.234462739920161,0.243096219081504
12,18,0.206697347847314,0.214308438828987
12,19,0.181599169622484,0.188286085621106
12,20,0.159044524961622,0.164900924969783
12,21,0.1388822345213,0.143996210746387
12,22,0.120944313766446,0.125397772823272
12,23,0.105054413344081,0.108922768242271
12,24,0.0910343179345513,0.0943864193691872
12,25,0.0787088090075652,0.0816070557081383
12,26,0.0679091756558059,0.0704097540124694
12,27,0.0584756286891926,0.0606288412717398
12,28,0.0502588410811067,0.0521094918808659
12,29,0.0431208056366651,0.0447086168897932
12,30,0.0369351702126299,0.0382952115670045
12,31,0.0315871829692243,0.0327502986353775
12,32,0.0269733554476857,0.0279665789434462
12,33,0.0230009298632658,0.0238478791428555
12,34,0.019587218780315,0.0203084670487013
12,35,0.0166588700634058,0.0172722895243952
12,36,0.0141510973785811,0.0146721746481281
13,0,0.765800236700031,0.792911651144844
13,1,0.765079582983952,0.792165484324131
13,2,0.76077760789109,0.787711207594256
13,3,0.751011835095624,0.777599699839537
13,4,0.735175434554544,0.761202647580415
13,5,0.713467185947125,0.738725867838293
13,6,0.686559855576808,0.710865944676393
13,7,0.655370873168207,0.678572787330689
13,8,0.620907923051813,0.642889754901938
13,9,0.58416879177811,0.604849958302515
13,10,0.546079982242555,0.565412701154201
13,11,0.507462559580778,0.525428116535038
13,12,0.469016708418335,0.485621177513651
13,13,0.431318767575957,0.446588626874993
13,14,0.394826233567849,0.408804157756107
13,15,0.359887518074527,0.372628516560083
13,16,0.32675420809472,0.338322197150738
13,17,0.295594289131563,0.306059132175617
13,18,0.266505312267024,0.275940326290721
13,19,0.239526862180233,0.248006765580651
13,20,0.214651951104475,0.222251214892717
13,21,0.191837151003167,0.198628708719538
13,22,0.171011403942973,0.177065673483378
13,23,0.152083534750151,0.157467706160977
13,24,0.134948542638633,0.139726088652415
13,25,0.119492778668212,0.123723148535419
13,26,0.105598130391936,0.109336591860674
13,27,0.0931453388837882,0.0964429376113139
13,28,0.0820165701611438,0.0849201801607471
13,29,0.0720973554782825,0.0746497982578378
13,30,0.063278004953082,0.0655182186998374
13,31,0.05545458781653,0.0574178312853997
13,32,0.048529561141015,0.0502476398015656
13,33,0.0424121177976606,0.0439136222997349
13,34,0.0370183139813673,0.0383288631354415
13,35,0.032271027131799,0.0334135093996292
13,36,0.028099786565075,0.0290945955542435
14,0,0.766367390677818,0.797915601322176
14,1,0.765667871283949,0.797187285576249
14,2,0.761485031200794,0.7928322550768
14,3,0.751971704032094,0.78292730314288
14,4,0.736514711749156,0.766834009714561
14,5,0.715285049815576,0.744730409439219
14,6,0.688919189347622,0.717279174345491
14,7,0.658297625937872,0.685397046427829
14,8,0.624394910239072,0.650098694602946
14,9,0.588181661224447,0.612394694256874
14,10,0.550563890799065,0.573228354098767
14,11,0.512348674637553,0.533439973807429
14,12,0.47422803778979,0.49375006627331
14,13,0.436775080303764,0.454755323729104
14,14,0.400448001164204,0.416932807337476
14,15,0.365598908148135,0.380649119712334
14,16,0.332485220335756,0.346172276824434
14,17,0.301282151839852,0.31368470563487
14,18,0.272095266392779,0.28329631550305
14,19,0.244972456543468,0.255056970518239
14,20,0.219914962154013,0.228967961582583
14,21,0.196887226622096,0.20499226837389
14,22,0.175825515683018,0.18306353294849
14,23,0.156645307926925,0.163093754495819
14,24,0.139247519803605,0.144979770601206
14,25,0.123523659550991,0.128608623340526
14,26,0.109360020669518,0.113861925382742
14,27,0.0966410310996486,0.100619347039374
14,28,0.085251872697903,0.0887613435736414
14,29,0.0750804795346186,0.0781712357599619
14,30,0.0660190148118108,0.0687367476004853
14,31,0.0579649161318749,0.0603510946232295
14,32,0.0508215883403199,0.0529137052463161
14,33,0.0444988128207683,0.0463306469219711
14,34,0.0389129323216803,0.0405148185718093
14,35,0.0339868613677593,0.0353859614268346
14,36,0.0296499641695195,0.0308705319110441
15,0,0.767027411133007,0.801148351360376
15,1,0.766361471736842,0.800452787888198
15,2,0.762368584377058,0.796282278361383
15,3,0.753259430206201,0.786767906723099
15,4,0.738412619934271,0.771260641402885
15,5,0.717956406526309,0.749894440653088
15,6,0.692470305682862,0.72327459972306
15,7,0.662776152142505,0.692259512375974
15,8,0.629795294788082,0.657811513370414
15,9,0.594454206075515,0.620898288958354
15,10,0.557625095657885,0.582430848727541
15,11,0.52009144669904,0.543227528810331
15,12,0.482530951555202,0.503996168465183
15,13,0.445510281084308,0.465328646700606
15,14,0.409487612544958,0.427703522626784
15,15,0.374819969949853,0.391493702342014
15,16,0.341773280235905,0.356976942447944
15,17,0.310533683157895,0.324347663059817
15,18,0.281219102695405,0.293729033963299
15,19,0.253890432114332,0.265184657239452
15,20,0.228561933998921,0.238729429938485
15,21,0.205210634034324,0.214339355741365
15,22,0.183784611146886,0.191960203884035
15,23,0.164210170661552,0.171515001410159
15,24,0.146397941994308,0.152910402117238
15,25,0.1302479760962,0.136042010758598
15,26,0.115653936466481,0.120798760492266
15,27,0.102506485597539,0.107066449970682
15,28,0.0906959695774944,0.0947305473668927
15,29,0.0801144997393541,0.0836783646251138
15,30,0.0706575235110027,0.0738006981894299
15,31,0.0622249682779132,0.0649930237508257
15,32,0.0547220330248094,0.0571563231047448
15,33,0.0480596933915855,0.050197611674242
15,34,0.0421549769691015,0.0440302260522134
15,35,0.0369310574246244,0.038573922313974
15,36,0.032317208526703,0.0337548279969462
16,0,0.761903329365407,0.785879216215849
16,1,0.761132151443922,0.78508377055084
16,2,0.756547370860865,0.780354714209616
16,3,0.746187476906528,0.769668810857948
16,4,0.729466798864835,0.752421959653153
16,5,0.706655308613245,0.728892628058596
16,6,0.678515379928919,0.699867180542535
16,7,0.646053565758247,0.666383844672825
16,8,0.610355832451632,0.629562760434945
16,9,0.572482632648764,0.590497751227734
16,10,0.533406255609575,0.550191702708835
16,11,0.493977494472656,0.509522181124709
16,12,0.454912148734023,0.469227511043862
16,13,0.416790497459043,0.429906231991587
16,14,0.380064836441847,0.392024872791802
16,15,0.345071627227294,0.355930482899431
16,16,0.312045878538325,0.321865466388418
16,17,0.281136164380824,0.289983072652476
16,18,0.252419249503958,0.260362482105424
16,19,0.225913696777157,0.233022841760689
16,20,0.201592114209154,0.207935897644574
16,21,0.179391893538864,0.185037071313525
16,22,0.159224421589096,0.164234961074502
16,23,0.140982827959908,0.145419333485927
16,24,0.124548381660128,0.128467721281043
16,25,0.109795674967755,0.113250770356152
16,26,0.096596742565075,0.0996364885283726
16,27,0.0848242632064527,0.0874935479548262
16,28,0.0743539837360312,0.0766937854303216
16,29,0.065066493944602,0.0671140330961504
16,30,0.0568484674697479,0.0586373983893843
16,31,0.0495934700157809,0.0511540976962106
16,32,0.0432024224657313,0.0445619340373189
16,33,0.0375837935187391,0.0387664957672858
16,34,0.0326535846247712,0.033681141035211
16,35,0.028335159356419,0.0292268217871168
16,36,0.0245589599974104,0.0253317914359512
17,0,0.765903830375402,0.788205343757429
17,1,0.765092851094652,0.787370750460709
17,2,0.760283902854495,0.782421775732528
17,3,0.749449100430873,0.771271486583733
17,4,0.732014078110929,0.753328792976399
17,5,0.708299559823442,0.728923757647526
17,6,0.679133978581539,0.698908935842299
17,7,0.645590762510402,0.664389011661842
17,8,0.608815550749884,0.626542982855269
17,9,0.569917475972708,0.586512277712799
17,10,0.52990538589831,0.545335119483827
17,11,0.489654967734783,0.503912693551562
17,12,0.449896570240045,0.462996614898156
17,13,0.411216385007638,0.423190143787068
17,14,0.374065781196612,0.384957792300702
17,15,0.338775163249997,0.348639585566589
17,16,0.305569875324749,0.314467429290969
17,17,0.274586513596429,0.282581897043582
17,18,0.245888608123618,0.25304836874509
17,19,0.219481060368342,0.225871888577814
17,20,0.195323016915495,0.201010413560872
17,21,0.173339059283519,0.178386329184683
17,22,0.153428720186884,0.157896242767047
17,23,0.135474417800653,0.139419148746864
17,24,0.119347946052239,0.122823107959572
17,25,0.104915681464903,0.107970606093008
17,26,0.0920426734520781,0.0947227630825256
17,27,0.0805957808895999,0.082942561013631
17,28,0.0704460073289599,0.0724972473317512
17,29,0.0614701732074693,0.0632600557436487
17,30,0.0535520478205604,0.0551113711503835
17,31,0.0465830479579632,0.0479394486263094
17,32,0.0404625948106558,0.0416407807184076
17,33,0.0350982065363227,0.0361201927070555
17,34,0.0304053910000824,0.0312907322235905
17,35,0.0263073917961868,0.0270734078766931
17,36,0.0227348307099092,0.023396821303515
18,0,0.759606118207203,0.793686754103966
18,1,0.758887623052677,0.792936022806039
18,2,0.754599752060872,0.78845577136002
18,3,0.744869110990691,0.778288553454285
18,4,0.729094854041658,0.761806565623764
18,5,0.707478939299492,0.739220827044947
18,6,0.680694948323358,0.711235140318292
18,7,0.6496592564136,0.678806995016666
18,8,0.61537710682314,0.642986735832371
18,9,0.578842896211466,0.604813374218898
18,10,0.540979164402734,0.565250840851654
18,11,0.502602748174422,0.525152620865906
18,12,0.464409580238062,0.485245870825633
18,13,0.426971905180446,0.446128509754599
18,14,0.390743411422048,0.408274581346223
18,15,0.356069072809449,0.372044537110813
18,16,0.323197456858434,0.337698096842678
18,17,0.292293967698193,0.305408085724853
18,18,0.263454011390695,0.275274190326245
18,19,0.236715446523954,0.247335967805645
18,20,0.212069949938038,0.221584721574608
18,21,0.189473113807807,0.197974051397871
18,22,0.168853217175346,0.176429018471065
18,23,0.1501186984107,0.156853953142331
18,24,0.133164407068949,0.139138987266428
18,25,0.117876743273317,0.123165424172407
18,26,0.104137806842516,0.108810073946503
18,27,0.0918286818852728,0.0959486853939307
18,28,0.0808319791545383,0.0844586024588402
18,29,0.0710337507237036,0.0742207648047772
18,30,0.0623248813923566,0.065121161647517
18,31,0.054602049957571,0.0570518361549397
18,32,0.0477683419872695,0.0499115257132017
18,33,0.0417335845867023,0.0436060117129122
18,34,0.0364144632176126,0.0380482416095305
18,35,0.0317344711142348,0.033158276069852
18,36,0.0276237333325784,0.0288631051270537
19,0,0.757335211114611,0.793713345094799
19,1,0.75683220468358,0.793186177057293
19,2,0.753774507776694,0.789981605548358
19,3,0.746690085232263,0.782556887097027
19,4,0.734958851642159,0.77026215087159
19,5,0.718534899110747,0.753049283818704
19,6,0.697741551710006,0.731257140684529
19,7,0.673122292103775,0.705455309990483
19,8,0.645334265806958,0.676332502834629
19,9,0.615073978826443,0.644618681464189
19,10,0.58302711275119,0.611032463764158
19,11,0.549836207203653,0.576247253355033
19,12,0.516081399432546,0.540871054023687
19,13,0.482270542545849,0.505436113291741
19,14,0.448835910129932,0.47039546874308
19,15,0.416135386172064,0.436124195103561
19,16,0.384456575753183,0.402923712388399
19,17,0.354022686319955,0.371027949677536
